#NAME	SENSE	SAMPLE	HAPLOTYPE	LOCUS	PHASE_BLOCK	SUBRANGE
HG02622#1#JAHAOO010000017.1#0[2890-1224950]	HAPLOTYPE	HG02622	1	JAHAOO010000017.1	0	2890-1224950
HG01978#2#JAGYVR010000022.1#0[59527004-59749366]	HAPLOTYPE	HG01978	2	JAGYVR010000022.1	0	59527004-59749366
HG01258#2#JAGYYU010000224.1#0	HAPLOTYPE	HG01258	2	JAGYYU010000224.1	0	NO_SUBRANGE
HG03453#1#JAGYVW010000062.1#0	HAPLOTYPE	HG03453	1	JAGYVW010000062.1	0	NO_SUBRANGE
HG02257#1#JAGYVI010000100.1#0[3683-2895765]	HAPLOTYPE	HG02257	1	JAGYVI010000100.1	0	3683-2895765
HG02818#2#JAHEOR010000034.1#0[288-14747244]	HAPLOTYPE	HG02818	2	JAHEOR010000034.1	0	288-14747244
HG00733#2#JAHEPP010000093.1#0[40-19366215]	HAPLOTYPE	HG00733	2	JAHEPP010000093.1	0	40-19366215
HG02055#1#JAHEPK010000030.1#0[1245079-1280349]	HAPLOTYPE	HG02055	1	JAHEPK010000030.1	0	1245079-1280349
HG03579#2#JAGYVT010000108.1#0	HAPLOTYPE	HG03579	2	JAGYVT010000108.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000376.1#0[284-38823]	HAPLOTYPE	HG02145	1	JAHKSG010000376.1	0	284-38823
HG01109#2#JAHEOZ010000005.1#0[26332377-26865710]	HAPLOTYPE	HG01109	2	JAHEOZ010000005.1	0	26332377-26865710
HG01109#1#JAHEPA010000016.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000016.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000268.1#0[47-766425]	HAPLOTYPE	HG03486	1	JAHEOQ010000268.1	0	47-766425
HG01106#2#JAHAMB010000010.1#0	HAPLOTYPE	HG01106	2	JAHAMB010000010.1	0	NO_SUBRANGE
HG02055#2#JAHEPJ010000035.1#0	HAPLOTYPE	HG02055	2	JAHEPJ010000035.1	0	NO_SUBRANGE
NA18906#1#JAHEOO010000102.1#0[632-20484858]	HAPLOTYPE	NA18906	1	JAHEOO010000102.1	0	632-20484858
HG02630#2#JAHAOP010000014.1#0	HAPLOTYPE	HG02630	2	JAHAOP010000014.1	0	NO_SUBRANGE
HG03579#1#JAGYVU010000121.1#0[133-10659620]	HAPLOTYPE	HG03579	1	JAGYVU010000121.1	0	133-10659620
HG02818#1#JAHEOS010000320.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000320.1	0	NO_SUBRANGE
NA20129#2#JAHEPD010000100.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000100.1	0	NO_SUBRANGE
HG03453#2#JAGYVV010000092.1#0	HAPLOTYPE	HG03453	2	JAGYVV010000092.1	0	NO_SUBRANGE
HG03516#2#JAGYYS010000115.1#0	HAPLOTYPE	HG03516	2	JAGYYS010000115.1	0	NO_SUBRANGE
HG03540#1#JAGYVY010000033.1#0[9-54651907]	HAPLOTYPE	HG03540	1	JAGYVY010000033.1	0	9-54651907
NA21309#1#JAHEPC010000250.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000250.1	0	NO_SUBRANGE
HG01952#1#JAHAME010000140.1#0[1696994-2029934]	HAPLOTYPE	HG01952	1	JAHAME010000140.1	0	1696994-2029934
HG01891#1#JAGYVO010000184.1#0	HAPLOTYPE	HG01891	1	JAGYVO010000184.1	0	NO_SUBRANGE
HG00673#2#JAHBBY010000089.1#0[5093796-5872609]	HAPLOTYPE	HG00673	2	JAHBBY010000089.1	0	5093796-5872609
HG02109#1#JAHEPG010000019.1#0	HAPLOTYPE	HG02109	1	JAHEPG010000019.1	0	NO_SUBRANGE
HG01175#2#JAHALZ010000131.1#0[54-12748140]	HAPLOTYPE	HG01175	2	JAHALZ010000131.1	0	54-12748140
HG02818#1#JAHEOS010000058.1#0[2-5322788]	HAPLOTYPE	HG02818	1	JAHEOS010000058.1	0	2-5322788
HG02257#1#JAGYVI010000181.1#0	HAPLOTYPE	HG02257	1	JAGYVI010000181.1	0	NO_SUBRANGE
HG01358#2#JAGYZA010000094.1#0[1-2088272]	HAPLOTYPE	HG01358	2	JAGYZA010000094.1	0	1-2088272
HG02080#1#JAHEOW010000141.1#0[5193-6463805]	HAPLOTYPE	HG02080	1	JAHEOW010000141.1	0	5193-6463805
HG02723#1#JAHEOU010000349.1#0[4360-136210]	HAPLOTYPE	HG02723	1	JAHEOU010000349.1	0	4360-136210
HG01358#1#JAGYZB010000232.1#0	HAPLOTYPE	HG01358	1	JAGYZB010000232.1	0	NO_SUBRANGE
HG01361#2#JAGYYW010000135.1#0[179-2261716]	HAPLOTYPE	HG01361	2	JAGYYW010000135.1	0	179-2261716
HG00735#2#JAHBCG010000009.1#0[2947162-3039116]	HAPLOTYPE	HG00735	2	JAHBCG010000009.1	0	2947162-3039116
HG00673#1#JAHBBZ010000289.1#0[130644-136401]	HAPLOTYPE	HG00673	1	JAHBBZ010000289.1	0	130644-136401
HG02630#1#JAHAOQ010000002.1#0[18741503-18755956]	HAPLOTYPE	HG02630	1	JAHAOQ010000002.1	0	18741503-18755956
HG01071#2#JAHBCE010000094.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000094.1	0	NO_SUBRANGE
NA20129#2#JAHEPD010000064.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000064.1	0	NO_SUBRANGE
HG03579#1#JAGYVU010000169.1#0[10322-2903904]	HAPLOTYPE	HG03579	1	JAGYVU010000169.1	0	10322-2903904
HG02723#1#JAHEOU010000141.1#0[500-6223950]	HAPLOTYPE	HG02723	1	JAHEOU010000141.1	0	500-6223950
HG00733#1#JAHEPQ010000121.1#0	HAPLOTYPE	HG00733	1	JAHEPQ010000121.1	0	NO_SUBRANGE
HG02080#2#JAHEOV010000286.1#0	HAPLOTYPE	HG02080	2	JAHEOV010000286.1	0	NO_SUBRANGE
HG00733#2#JAHEPP010000021.1#0[71287229-71311908]	HAPLOTYPE	HG00733	2	JAHEPP010000021.1	0	71287229-71311908
HG02717#2#JAHAOR010000099.1#0[791816-1566795]	HAPLOTYPE	HG02717	2	JAHAOR010000099.1	0	791816-1566795
HG01361#1#JAGYYX010000081.1#0	HAPLOTYPE	HG01361	1	JAGYYX010000081.1	0	NO_SUBRANGE
HG01109#2#JAHEOZ010000292.1#0	HAPLOTYPE	HG01109	2	JAHEOZ010000292.1	0	NO_SUBRANGE
HG02630#1#JAHAOQ010000030.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000030.1	0	NO_SUBRANGE
HG02723#1#JAHEOU010000160.1#0[8774-11436310]	HAPLOTYPE	HG02723	1	JAHEOU010000160.1	0	8774-11436310
HG02572#1#JAHAOW010000604.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000604.1	0	NO_SUBRANGE
HG02486#2#MT#0	HAPLOTYPE	HG02486	2	MT	0	NO_SUBRANGE
HG01952#1#JAHAME010000069.1#0[551987-8344744]	HAPLOTYPE	HG01952	1	JAHAME010000069.1	0	551987-8344744
HG02145#2#JAHKSF010000065.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000065.1	0	NO_SUBRANGE
HG02148#1#JAHAMG010000164.1#0[3457815-3907586]	HAPLOTYPE	HG02148	1	JAHAMG010000164.1	0	3457815-3907586
HG02723#1#JAHEOU010000099.1#0[56399539-56629211]	HAPLOTYPE	HG02723	1	JAHEOU010000099.1	0	56399539-56629211
HG00673#1#JAHBBZ010000045.1#0	HAPLOTYPE	HG00673	1	JAHBBZ010000045.1	0	NO_SUBRANGE
HG02630#2#JAHAOP010000106.1#0[2517-18569152]	HAPLOTYPE	HG02630	2	JAHAOP010000106.1	0	2517-18569152
HG01071#1#JAHBCF010000007.1#0[28-88641143]	HAPLOTYPE	HG01071	1	JAHBCF010000007.1	0	28-88641143
HG02109#2#JAHEPF010000319.1#0	HAPLOTYPE	HG02109	2	JAHEPF010000319.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000182.1#0[20-5276641]	HAPLOTYPE	NA21309	1	JAHEPC010000182.1	0	20-5276641
NA21309#2#JAHEPB010000182.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000182.1	0	NO_SUBRANGE
HG02055#2#JAHEPJ010000022.1#0[12165440-21210163]	HAPLOTYPE	HG02055	2	JAHEPJ010000022.1	0	12165440-21210163
HG02486#2#JAGYVL010000155.1#0	HAPLOTYPE	HG02486	2	JAGYVL010000155.1	0	NO_SUBRANGE
HG01071#1#JAHBCF010000014.1#0[13563173-15856808]	HAPLOTYPE	HG01071	1	JAHBCF010000014.1	0	13563173-15856808
HG03098#1#JAHEPM010000166.1#0[998214-5652804]	HAPLOTYPE	HG03098	1	JAHEPM010000166.1	0	998214-5652804
HG02572#1#JAHAOW010000018.1#0[1788427-31553252]	HAPLOTYPE	HG02572	1	JAHAOW010000018.1	0	1788427-31553252
HG01109#1#JAHEPA010000390.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000390.1	0	NO_SUBRANGE
NA21309#2#JAHEPB010000303.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000303.1	0	NO_SUBRANGE
HG01106#2#JAHAMB010000027.1#0[26345847-26884047]	HAPLOTYPE	HG01106	2	JAHAMB010000027.1	0	26345847-26884047
HG02723#2#JAHEOT010000012.1#0[537322-8114467]	HAPLOTYPE	HG02723	2	JAHEOT010000012.1	0	537322-8114467
HG01258#1#JAGYYV010000042.1#0[71284698-71307433]	HAPLOTYPE	HG01258	1	JAGYYV010000042.1	0	71284698-71307433
HG02630#2#JAHAOP010000139.1#0[1909671-2179651]	HAPLOTYPE	HG02630	2	JAHAOP010000139.1	0	1909671-2179651
HG01175#2#JAHALZ010000235.1#0	HAPLOTYPE	HG01175	2	JAHALZ010000235.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000128.1#0	HAPLOTYPE	HG01928	1	JAGYVQ010000128.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000046.1#0[37910-1836329]	HAPLOTYPE	HG03492	1	JAHEPI010000046.1	0	37910-1836329
HG03098#2#JAHEPL010000221.1#0[1-68555]	HAPLOTYPE	HG03098	2	JAHEPL010000221.1	0	1-68555
HG00673#2#JAHBBY010000118.1#0	HAPLOTYPE	HG00673	2	JAHBBY010000118.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000249.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000249.1	0	NO_SUBRANGE
HG02723#1#JAHEOU010000023.1#0[92452-22651601]	HAPLOTYPE	HG02723	1	JAHEOU010000023.1	0	92452-22651601
NA20129#1#JAHEPE010000318.1#0	HAPLOTYPE	NA20129	1	JAHEPE010000318.1	0	NO_SUBRANGE
HG02055#2#JAHEPJ010000089.1#0	HAPLOTYPE	HG02055	2	JAHEPJ010000089.1	0	NO_SUBRANGE
HG01109#2#JAHEOZ010000067.1#0	HAPLOTYPE	HG01109	2	JAHEOZ010000067.1	0	NO_SUBRANGE
HG02109#2#JAHEPF010000041.1#0[782276-12140811]	HAPLOTYPE	HG02109	2	JAHEPF010000041.1	0	782276-12140811
HG03540#2#JAGYVX010000411.1#0[1716-22235]	HAPLOTYPE	HG03540	2	JAGYVX010000411.1	0	1716-22235
HG02723#1#JAHEOU010000189.1#0	HAPLOTYPE	HG02723	1	JAHEOU010000189.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000050.1#0[12678981-13478542]	HAPLOTYPE	HG02572	2	JAHAOV010000050.1	0	12678981-13478542
HG02145#1#JAHKSG010000058.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000058.1	0	NO_SUBRANGE
HG01258#2#JAGYYU010000184.1#0	HAPLOTYPE	HG01258	2	JAGYYU010000184.1	0	NO_SUBRANGE
HG01358#2#JAGYZA010000192.1#0	HAPLOTYPE	HG01358	2	JAGYZA010000192.1	0	NO_SUBRANGE
HG02109#1#JAHEPG010000049.1#0[14327846-23378878]	HAPLOTYPE	HG02109	1	JAHEPG010000049.1	0	14327846-23378878
HG00438#2#JAHBCA010000058.1#0	HAPLOTYPE	HG00438	2	JAHBCA010000058.1	0	NO_SUBRANGE
HG01109#1#JAHEPA010000166.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000166.1	0	NO_SUBRANGE
HG03453#2#JAGYVV010000263.1#0[358921-413787]	HAPLOTYPE	HG03453	2	JAGYVV010000263.1	0	358921-413787
HG02055#2#JAHEPJ010000078.1#0	HAPLOTYPE	HG02055	2	JAHEPJ010000078.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000092.1#0[1859211-2403598]	HAPLOTYPE	HG02886	1	JAHAOU010000092.1	0	1859211-2403598
HG02630#2#JAHAOP010000465.1#0	HAPLOTYPE	HG02630	2	JAHAOP010000465.1	0	NO_SUBRANGE
HG01109#1#JAHEPA010000125.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000125.1	0	NO_SUBRANGE
HG03098#2#JAHEPL010000030.1#0[266-125897817]	HAPLOTYPE	HG03098	2	JAHEPL010000030.1	0	266-125897817
HG02572#2#JAHAOV010000570.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000570.1	0	NO_SUBRANGE
HG02486#1#JAGYVM010000041.1#0[41761609-92876528]	HAPLOTYPE	HG02486	1	JAGYVM010000041.1	0	41761609-92876528
HG03579#2#JAGYVT010000144.1#0	HAPLOTYPE	HG03579	2	JAGYVT010000144.1	0	NO_SUBRANGE
HG02055#2#JAHEPJ010000093.1#0[247-5786154]	HAPLOTYPE	HG02055	2	JAHEPJ010000093.1	0	247-5786154
HG02572#1#JAHAOW010000169.1#0[644-4055066]	HAPLOTYPE	HG02572	1	JAHAOW010000169.1	0	644-4055066
HG02109#2#JAHEPF010000201.1#0[5183-1020805]	HAPLOTYPE	HG02109	2	JAHEPF010000201.1	0	5183-1020805
HG03579#1#JAGYVU010000023.1#0	HAPLOTYPE	HG03579	1	JAGYVU010000023.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000044.1#0[3162740-3696048]	HAPLOTYPE	HG02145	1	JAHKSG010000044.1	0	3162740-3696048
HG01109#2#JAHEOZ010000373.1#0[195-35502]	HAPLOTYPE	HG01109	2	JAHEOZ010000373.1	0	195-35502
HG01106#1#JAHAMC010000183.1#0[55012-181323]	HAPLOTYPE	HG01106	1	JAHAMC010000183.1	0	55012-181323
HG02717#1#JAHAOS010000064.1#0	HAPLOTYPE	HG02717	1	JAHAOS010000064.1	0	NO_SUBRANGE
HG01175#1#JAHAMA010000292.1#0[28928-118921]	HAPLOTYPE	HG01175	1	JAHAMA010000292.1	0	28928-118921
HG01175#2#JAHALZ010000170.1#0[7820-649373]	HAPLOTYPE	HG01175	2	JAHALZ010000170.1	0	7820-649373
NA20129#2#JAHEPD010000186.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000186.1	0	NO_SUBRANGE
HG00621#1#JAHBCD010000052.1#0[462-39846319]	HAPLOTYPE	HG00621	1	JAHBCD010000052.1	0	462-39846319
HG01358#1#JAGYZB010000083.1#0[16311112-18669799]	HAPLOTYPE	HG01358	1	JAGYZB010000083.1	0	16311112-18669799
HG02717#2#JAHAOR010000024.1#0[1225496-32873067]	HAPLOTYPE	HG02717	2	JAHAOR010000024.1	0	1225496-32873067
HG03098#2#JAHEPL010000058.1#0[36024288-36305186]	HAPLOTYPE	HG03098	2	JAHEPL010000058.1	0	36024288-36305186
HG02717#1#JAHAOS010000113.1#0	HAPLOTYPE	HG02717	1	JAHAOS010000113.1	0	NO_SUBRANGE
HG00673#2#JAHBBY010000195.1#0[2049174-2840725]	HAPLOTYPE	HG00673	2	JAHBBY010000195.1	0	2049174-2840725
HG02080#2#JAHEOV010000319.1#0[125535-1460356]	HAPLOTYPE	HG02080	2	JAHEOV010000319.1	0	125535-1460356
NA20129#2#JAHEPD010000355.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000355.1	0	NO_SUBRANGE
HG02630#2#JAHAOP010000073.1#0[5609-17558286]	HAPLOTYPE	HG02630	2	JAHAOP010000073.1	0	5609-17558286
HG02818#1#JAHEOS010000276.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000276.1	0	NO_SUBRANGE
HG02080#1#JAHEOW010000173.1#0	HAPLOTYPE	HG02080	1	JAHEOW010000173.1	0	NO_SUBRANGE
HG00673#2#JAHBBY010000143.1#0[56091-4828995]	HAPLOTYPE	HG00673	2	JAHBBY010000143.1	0	56091-4828995
HG02818#1#JAHEOS010000032.1#0[57-14735333]	HAPLOTYPE	HG02818	1	JAHEOS010000032.1	0	57-14735333
HG01952#2#JAHAMD010000019.1#0[1091639-1661397]	HAPLOTYPE	HG01952	2	JAHAMD010000019.1	0	1091639-1661397
HG01106#1#JAHAMC010000027.1#0[61-62449490]	HAPLOTYPE	HG01106	1	JAHAMC010000027.1	0	61-62449490
HG01175#2#JAHALZ010000302.1#0	HAPLOTYPE	HG01175	2	JAHALZ010000302.1	0	NO_SUBRANGE
HG03492#2#JAHEPH010000049.1#0[1815000-29521176]	HAPLOTYPE	HG03492	2	JAHEPH010000049.1	0	1815000-29521176
HG02886#1#JAHAOU010000313.1#0	HAPLOTYPE	HG02886	1	JAHAOU010000313.1	0	NO_SUBRANGE
HG02055#2#JAHEPJ010000052.1#0[13595405-20223824]	HAPLOTYPE	HG02055	2	JAHEPJ010000052.1	0	13595405-20223824
HG02717#1#JAHAOS010000030.1#0[53120968-53139114]	HAPLOTYPE	HG02717	1	JAHAOS010000030.1	0	53120968-53139114
HG02630#1#JAHAOQ010000003.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000003.1	0	NO_SUBRANGE
HG00438#1#JAHBCB010000019.1#0[417-24119]	HAPLOTYPE	HG00438	1	JAHBCB010000019.1	0	417-24119
HG00673#2#JAHBBY010000083.1#0	HAPLOTYPE	HG00673	2	JAHBBY010000083.1	0	NO_SUBRANGE
HG01361#1#JAGYYX010000063.1#0	HAPLOTYPE	HG01361	1	JAGYYX010000063.1	0	NO_SUBRANGE
HG02080#1#JAHEOW010000058.1#0[14441532-14600361]	HAPLOTYPE	HG02080	1	JAHEOW010000058.1	0	14441532-14600361
HG01106#1#JAHAMC010000012.1#0	HAPLOTYPE	HG01106	1	JAHAMC010000012.1	0	NO_SUBRANGE
HG00741#1#JAHALY010000044.1#0	HAPLOTYPE	HG00741	1	JAHALY010000044.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000014.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000014.1	0	NO_SUBRANGE
HG01243#2#JAHEOX010000109.1#0	HAPLOTYPE	HG01243	2	JAHEOX010000109.1	0	NO_SUBRANGE
HG02055#1#JAHEPK010000003.1#0[31-31464108]	HAPLOTYPE	HG02055	1	JAHEPK010000003.1	0	31-31464108
HG00733#2#JAHEPP010000023.1#0[3180665-61832508]	HAPLOTYPE	HG00733	2	JAHEPP010000023.1	0	3180665-61832508
HG01361#1#JAGYYX010000005.1#0[64773-26174961]	HAPLOTYPE	HG01361	1	JAGYYX010000005.1	0	64773-26174961
NA21309#1#JAHEPC010000390.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000390.1	0	NO_SUBRANGE
HG01175#1#JAHAMA010000094.1#0[6925509-7311679]	HAPLOTYPE	HG01175	1	JAHAMA010000094.1	0	6925509-7311679
HG02145#2#JAHKSF010000131.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000131.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000022.1#0	HAPLOTYPE	HG02559	1	JAGYVK010000022.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000421.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000421.1	0	NO_SUBRANGE
HG01175#1#JAHAMA010000085.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000085.1	0	NO_SUBRANGE
HG02486#1#JAGYVM010000011.1#0[2711236-104735318]	HAPLOTYPE	HG02486	1	JAGYVM010000011.1	0	2711236-104735318
HG02572#1#JAHAOW010000493.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000493.1	0	NO_SUBRANGE
HG02622#2#JAHAON010000118.1#0	HAPLOTYPE	HG02622	2	JAHAON010000118.1	0	NO_SUBRANGE
HG01258#2#JAGYYU010000089.1#0	HAPLOTYPE	HG01258	2	JAGYYU010000089.1	0	NO_SUBRANGE
HG02630#1#JAHAOQ010000324.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000324.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000081.1#0[1264559-1944976]	HAPLOTYPE	HG01928	1	JAGYVQ010000081.1	0	1264559-1944976
HG01361#2#JAGYYW010000072.1#0	HAPLOTYPE	HG01361	2	JAGYYW010000072.1	0	NO_SUBRANGE
HG01106#1#JAHAMC010000224.1#0	HAPLOTYPE	HG01106	1	JAHAMC010000224.1	0	NO_SUBRANGE
HG02630#1#JAHAOQ010000055.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000055.1	0	NO_SUBRANGE
HG02148#1#JAHAMG010000009.1#0[246403-40033012]	HAPLOTYPE	HG02148	1	JAHAMG010000009.1	0	246403-40033012
HG01175#2#JAHALZ010000091.1#0[16439-4380342]	HAPLOTYPE	HG01175	2	JAHALZ010000091.1	0	16439-4380342
HG01109#2#JAHEOZ010000086.1#0	HAPLOTYPE	HG01109	2	JAHEOZ010000086.1	0	NO_SUBRANGE
HG00673#2#JAHBBY010000025.1#0[28259118-47034173]	HAPLOTYPE	HG00673	2	JAHBBY010000025.1	0	28259118-47034173
NA20129#2#JAHEPD010000128.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000128.1	0	NO_SUBRANGE
HG02572#1#JAHAOW010000635.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000635.1	0	NO_SUBRANGE
HG02622#2#JAHAON010000044.1#0	HAPLOTYPE	HG02622	2	JAHAON010000044.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000056.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000056.1	0	NO_SUBRANGE
HG02257#1#JAGYVI010000005.1#0[345254-386386]	HAPLOTYPE	HG02257	1	JAGYVI010000005.1	0	345254-386386
HG03098#1#JAHEPM010000065.1#0[6818735-6825883]	HAPLOTYPE	HG03098	1	JAHEPM010000065.1	0	6818735-6825883
HG02080#2#JAHEOV010000036.1#0[8090518-9618816]	HAPLOTYPE	HG02080	2	JAHEOV010000036.1	0	8090518-9618816
HG01361#1#JAGYYX010000059.1#0	HAPLOTYPE	HG01361	1	JAGYYX010000059.1	0	NO_SUBRANGE
HG03098#1#JAHEPM010000054.1#0[3186-39218790]	HAPLOTYPE	HG03098	1	JAHEPM010000054.1	0	3186-39218790
HG00621#2#JAHBCC010000094.1#0	HAPLOTYPE	HG00621	2	JAHBCC010000094.1	0	NO_SUBRANGE
HG02486#2#JAGYVL010000064.1#0[25196796-29840235]	HAPLOTYPE	HG02486	2	JAGYVL010000064.1	0	25196796-29840235
HG02818#1#JAHEOS010000382.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000382.1	0	NO_SUBRANGE
HG02257#2#JAGYVH010000054.1#0[2752625-3527711]	HAPLOTYPE	HG02257	2	JAGYVH010000054.1	0	2752625-3527711
NA21309#2#JAHEPB010000069.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000069.1	0	NO_SUBRANGE
HG02572#1#JAHAOW010000294.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000294.1	0	NO_SUBRANGE
HG03579#1#JAGYVU010000121.1#0[12878719-44319002]	HAPLOTYPE	HG03579	1	JAGYVU010000121.1	0	12878719-44319002
HG01123#1#JAGYYZ010000226.1#0	HAPLOTYPE	HG01123	1	JAGYYZ010000226.1	0	NO_SUBRANGE
HG02486#1#JAGYVM010000015.1#0	HAPLOTYPE	HG02486	1	JAGYVM010000015.1	0	NO_SUBRANGE
HG01243#1#JAHEOY010000426.1#0	HAPLOTYPE	HG01243	1	JAHEOY010000426.1	0	NO_SUBRANGE
HG01243#2#JAHEOX010000111.1#0	HAPLOTYPE	HG01243	2	JAHEOX010000111.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000011.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000011.1	0	NO_SUBRANGE
HG00741#2#JAHALX010000160.1#0[1-330254]	HAPLOTYPE	HG00741	2	JAHALX010000160.1	0	1-330254
HG01952#1#JAHAME010000070.1#0[10772-26072214]	HAPLOTYPE	HG01952	1	JAHAME010000070.1	0	10772-26072214
HG02145#2#JAHKSF010000046.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000046.1	0	NO_SUBRANGE
HG02109#2#JAHEPF010000258.1#0[45982-212081]	HAPLOTYPE	HG02109	2	JAHEPF010000258.1	0	45982-212081
HG02717#1#JAHAOS010000039.1#0[27549733-28733635]	HAPLOTYPE	HG02717	1	JAHAOS010000039.1	0	27549733-28733635
HG02818#1#JAHEOS010000023.1#0[1557120-20496401]	HAPLOTYPE	HG02818	1	JAHEOS010000023.1	0	1557120-20496401
HG01952#2#JAHAMD010000023.1#0[1086344-40905315]	HAPLOTYPE	HG01952	2	JAHAMD010000023.1	0	1086344-40905315
HG01258#2#JAGYYU010000035.1#0	HAPLOTYPE	HG01258	2	JAGYYU010000035.1	0	NO_SUBRANGE
HG03098#1#JAHEPM010000250.1#0[12027-40784]	HAPLOTYPE	HG03098	1	JAHEPM010000250.1	0	12027-40784
HG02145#2#JAHKSF010000073.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000073.1	0	NO_SUBRANGE
HG02630#2#JAHAOP010000183.1#0	HAPLOTYPE	HG02630	2	JAHAOP010000183.1	0	NO_SUBRANGE
HG01891#1#JAGYVO010000340.1#0	HAPLOTYPE	HG01891	1	JAGYVO010000340.1	0	NO_SUBRANGE
HG03486#2#JAHEOP010000248.1#0[10-2678439]	HAPLOTYPE	HG03486	2	JAHEOP010000248.1	0	10-2678439
HG01109#2#JAHEOZ010000190.1#0[399216-435729]	HAPLOTYPE	HG01109	2	JAHEOZ010000190.1	0	399216-435729
HG02723#2#JAHEOT010000037.1#0	HAPLOTYPE	HG02723	2	JAHEOT010000037.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000483.1#0[68-47636]	HAPLOTYPE	NA21309	1	JAHEPC010000483.1	0	68-47636
HG00733#1#JAHEPQ010000044.1#0	HAPLOTYPE	HG00733	1	JAHEPQ010000044.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000032.1#0[34710356-35016232]	HAPLOTYPE	HG02559	1	JAGYVK010000032.1	0	34710356-35016232
HG02145#2#JAHKSF010000233.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000233.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000339.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000339.1	0	NO_SUBRANGE
HG01952#1#JAHAME010000276.1#0	HAPLOTYPE	HG01952	1	JAHAME010000276.1	0	NO_SUBRANGE
HG00735#2#JAHBCG010000020.1#0[13599671-42687719]	HAPLOTYPE	HG00735	2	JAHBCG010000020.1	0	13599671-42687719
HG02055#2#JAHEPJ010000024.1#0	HAPLOTYPE	HG02055	2	JAHEPJ010000024.1	0	NO_SUBRANGE
HG02559#2#JAGYVJ010000050.1#0	HAPLOTYPE	HG02559	2	JAGYVJ010000050.1	0	NO_SUBRANGE
HG02559#2#JAGYVJ010000003.1#0	HAPLOTYPE	HG02559	2	JAGYVJ010000003.1	0	NO_SUBRANGE
HG02148#2#JAHAMF010000061.1#0	HAPLOTYPE	HG02148	2	JAHAMF010000061.1	0	NO_SUBRANGE
HG01071#1#JAHBCF010000148.1#0[4496-760534]	HAPLOTYPE	HG01071	1	JAHBCF010000148.1	0	4496-760534
HG02109#1#JAHEPG010000045.1#0[16230742-31458160]	HAPLOTYPE	HG02109	1	JAHEPG010000045.1	0	16230742-31458160
